file_name,conversation_type,spk,msg
phishing_227, 콜백스미싱형,0, 문자로 보낸 링크를 통해 환급 내역을 확인하시고 안내에 따라 진행 부탁드립니다.
phishing_227, 콜백스미싱형,1, 직접 방문해서 확인할 수 있나요?
phishing_227, 콜백스미싱형,0, 온라인 확인이 가장 빠르며 정확합니다. 링크 이용을 권장드립니다.
phishing_228, 콜백스미싱형,0," 안녕하세요, OOO님이신가요?"
phishing_228, 콜백스미싱형,1," 네, 무슨 일이죠?"
phishing_228, 콜백스미싱형,0, 은행에서 나왔습니다. 의심스러운 거래가 감지되어 확인이 필요합니다.
phishing_228, 콜백스미싱형,1, 어떤 거래인가요?
phishing_228, 콜백스미싱형,0," 확인을 위해 앱 설치가 필요하며, 링크를 통해 설치 부탁드립니다."
phishing_228, 콜백스미싱형,1, 앱 설치가 불안한데요.
phishing_228, 콜백스미싱형,0, 안전한 은행 공식 앱이므로 안심하셔도 됩니다.
phishing_229, 콜백스미싱형,0, OOO님 계신가요?
phishing_229, 콜백스미싱형,1," 네, 무슨 일이시죠?"
phishing_229, 콜백스미싱형,0, 보험사입니다. 최근 보험금 청구가 거부되어 확인을 요청드립니다.
phishing_229, 콜백스미싱형,1, 어떤 보험금이죠?
phishing_229, 콜백스미싱형,0, 청구 내역을 보시려면 문자로 보낸 링크를 통해 접속 바랍니다.
phishing_229, 콜백스미싱형,1, 링크가 믿을 만한 건가요?
phishing_229, 콜백스미싱형,0," 공식 보험사 사이트로 연결되며, 안전하게 확인 가능합니다."
phishing_230, 콜백스미싱형,0," 안녕하세요, OOO님이신가요?"
phishing_230, 콜백스미싱형,1," 네, 맞습니다."
phishing_230, 콜백스미싱형,0, 검찰에서 연락드립니다. 중요한 문서가 잘못 전달되어 확인이 필요합니다.
phishing_230, 콜백스미싱형,1, 어떤 문서인가요?
phishing_230, 콜백스미싱형,0," 문서는 문자로 보낸 링크에서 확인 가능하며, 정확한 확인이 필요합니다."
phishing_230, 콜백스미싱형,1, 이거 사기 아닌가요?
phishing_230, 콜백스미싱형,0, 아닙니다. 검찰 공식 사이트를 통해 신속히 확인 부탁드립니다.
phishing_231, 콜백스미싱형,0," 안녕하세요, OOO님이신가요?"
phishing_231, 콜백스미싱형,1," 네, 맞습니다."
phishing_231, 콜백스미싱형,0, 여기 경찰청입니다. 사기 사건에 연루된 카드 사용 내역이 확인되어 본인 확인이 필요합니다.
phishing_231, 콜백스미싱형,1, 사기 사건이요? 어떻게 해야 하나요?
phishing_231, 콜백스미싱형,0," 문자로 전송된 링크를 클릭하시고, 앱을 설치하여 본인 인증을 진행해 주세요."
phishing_231, 콜백스미싱형,1, 정말 경찰청 맞나요? 좀 의심스럽네요.
phishing_232, 콜백스미싱형,0," 여보세요, OOO님이시죠?"
phishing_232, 콜백스미싱형,1," 네, 누구세요?"
phishing_232, 콜백스미싱형,0, 세무서입니다. 세금 환급 관련하여 문제가 있어 확인이 필요합니다.
phishing_232, 콜백스미싱형,1, 세금 환급이요? 어떤 문제인가요?
phishing_232, 콜백스미싱형,0," 전송된 링크를 통해 앱을 설치하시고, 안내에 따라 정보 입력을 해주셔야 합니다."
phishing_232, 콜백스미싱형,1, 이거 사기 아닌가요? 세무서에서 앱 설치하라는 건 처음 들어봅니다.
phishing_233, 콜백스미싱형,0," 안녕하세요, OOO님 되십니까?"
phishing_233, 콜백스미싱형,1," 네, 제가 OOO인데요."
phishing_233, 콜백스미싱형,0, 보험사입니다. 최근 보험금 청구 건과 관련해 확인이 필요합니다.
phishing_233, 콜백스미싱형,1, 보험금 청구요? 무슨 일이죠?
phishing_233, 콜백스미싱형,0, 안내된 링크를 클릭하여 전송된 앱을 설치하고 본인 확인을 해주세요.
phishing_233, 콜백스미싱형,1, 갑자기 왜 앱 설치를 하라는 거죠? 의심스럽네요.
phishing_234, 콜백스미싱형,0," OOO님, 맞으신가요?"
phishing_234, 콜백스미싱형,1," 네, 맞습니다. 누구세요?"
phishing_234, 콜백스미싱형,0, 은행입니다. 계좌 보안 문제로 긴급 본인 확인이 필요합니다.
phishing_234, 콜백스미싱형,1, 계좌 보안 문제요? 어떻게 확인하면 되나요?
phishing_234, 콜백스미싱형,0, 링크를 통해 제공된 앱을 설치하시고 인증 절차를 완료해 주세요.
phishing_234, 콜백스미싱형,1, 이거 공식적인 절차 맞나요? 설치하기 꺼려지네요.
phishing_235, 콜백스미싱형,0," 안녕하세요, OOO님이신가요?"
phishing_235, 콜백스미싱형,1," 네, 맞습니다. 어떤 일이시죠?"
phishing_235, 콜백스미싱형,0, 검찰청입니다. 범죄 혐의와 관련해 본인 확인이 필요합니다.
phishing_235, 콜백스미싱형,1, 검찰청이요? 어떻게 해야 하나요?
phishing_235, 콜백스미싱형,0, 문자로 보내드린 링크를 클릭하고 앱을 설치하여 본인 인증을 해주세요.
phishing_235, 콜백스미싱형,1, 정말 검찰청에서 맞나요? 의심스러워요.
phishing_236, 콜백스미싱형,0," 안녕하세요, OOO님 맞으신가요?"
phishing_236, 콜백스미싱형,1," 네, 맞습니다."
phishing_236, 콜백스미싱형,0, 고객님의 결제 취소 요청이 들어와 확인이 필요합니다. 문자로 보내드린 링크를 클릭해 주세요.
phishing_236, 콜백스미싱형,1, 정말로 취소 요청이 있었나요? 링크가 안전한지 모르겠네요.
phishing_236, 콜백스미싱형,0," 네, 아주 안전한 링크입니다. 문제가 있을 경우 다시 연락주세요."
phishing_237, 콜백스미싱형,0," OOO님, 경찰서입니다. 온라인 사기 사건에 연루되신 것 같아 연락드렸습니다."
phishing_237, 콜백스미싱형,1, 무슨 말씀이신지 모르겠습니다. 제가 뭘 했나요?
phishing_237, 콜백스미싱형,0, 상세 확인을 위해 문자로 보내드린 앱 설치 후 본인 확인 절차를 밟아 주세요.
phishing_237, 콜백스미싱형,1, 앱 설치가 정말 필요한가요? 좀 수상해 보이는데요.
phishing_237, 콜백스미싱형,0, 이는 수사를 위한 표준 절차입니다. 걱정하지 마시고 진행해 주세요.
phishing_238, 콜백스미싱형,0," 안녕하세요, OOO님? 조세청입니다."
phishing_238, 콜백스미싱형,1," 네, 어떤 일이시죠?"
phishing_238, 콜백스미싱형,0, 세금 환급금이 잘못 처리되어 환급이 지연되고 있습니다. 확인을 위해 링크를 클릭해 주세요.
phishing_238, 콜백스미싱형,1, 링크가 안전한 건가요? 개인 정보를 입력해도 되나요?
phishing_238, 콜백스미싱형,0," 네, 안심하셔도 됩니다. 조세청 공식 링크입니다."
phishing_239, 콜백스미싱형,0," OOO님, 은행입니다. 고객님의 계좌에서 이상 거래가 감지되어 연락드렸습니다."
phishing_239, 콜백스미싱형,1, 이상 거래요? 어떻게 해야 하죠?
phishing_239, 콜백스미싱형,0, 계좌 보호를 위해 문자로 보내드린 보안 앱을 설치해 주세요.
phishing_239, 콜백스미싱형,1, 조금 수상한데요. 은행이 이렇게 연락하나요?
phishing_239, 콜백스미싱형,0, 이는 고객님의 안전을 위한 조치입니다. 신속히 진행해 주세요.
phishing_240, 콜백스미싱형,0," OOO님, 보험사입니다. 고객님의 보험 청구 건에 문제가 있어 연락드렸습니다."
phishing_240, 콜백스미싱형,1, 어떤 문제인가요?
phishing_240, 콜백스미싱형,0, 확인을 위해 문자로 보내드린 링크를 통해 본인 확인 부탁드립니다.
phishing_240, 콜백스미싱형,1, 링크가 정말 안전한지 모르겠어요.
phishing_240, 콜백스미싱형,0," 네, 고객님의 정보를 보호하기 위한 것입니다. 안전한 링크입니다."
phishing_241, 콜백스미싱형,0," 안녕하세요, OOO님 맞으신가요?"
phishing_241, 콜백스미싱형,1," 네, 맞습니다."
phishing_241, 콜백스미싱형,0, 고객님의 카드 결제가 취소되었습니다. 확인을 위해 절차가 필요합니다.
phishing_241, 콜백스미싱형,1, 어떤 절차인가요?
phishing_241, 콜백스미싱형,0, 문자로 발송된 링크를 클릭하고 앱을 설치하신 후 정보확인을 진행하셔야 합니다.
phishing_241, 콜백스미싱형,1, 안전한가요?
phishing_241, 콜백스미싱형,0," 네, 이것은 안전한 결제 인증 앱입니다. 반드시 설치하셔야 합니다."
phishing_242, 콜백스미싱형,0," 여보세요, OOO님 되시나요?"
phishing_242, 콜백스미싱형,1," 네, 그런데 누구세요?"
phishing_242, 콜백스미싱형,0, 저희는 세무서입니다. 환급 절차가 지연되고 있습니다.
phishing_242, 콜백스미싱형,1," 아, 어떻게 해야 하나요?"
phishing_242, 콜백스미싱형,0, 보내드린 링크를 통해 앱을 설치하고 환급 정보를 입력해주세요.
phishing_242, 콜백스미싱형,1, 조금 찜찜한데요.
phishing_242, 콜백스미싱형,0, 공식 앱이니 걱정하지 마시고 진행해 주세요.
phishing_243, 콜백스미싱형,0," OOO님, 안녕하세요? 은행입니다."
phishing_243, 콜백스미싱형,1," 네, 무슨 일인가요?"
phishing_243, 콜백스미싱형,0, 고객님의 계좌에서 이상 거래가 감지되었습니다. 확인이 필요합니다.
phishing_243, 콜백스미싱형,1, 어떻게 확인하죠?
phishing_243, 콜백스미싱형,0, 문자로 발송된 앱을 설치하시고 로그인하여 거래 내역을 확인하세요.
phishing_243, 콜백스미싱형,1, 그 앱이 안전한가요?
phishing_243, 콜백스미싱형,0," 네, 은행과 협력된 공식 앱입니다."
phishing_244, 콜백스미싱형,0," OOO님, 여기는 보험사입니다. 통화 가능하신가요?"
phishing_244, 콜백스미싱형,1," 네, 무슨 일이죠?"
phishing_244, 콜백스미싱형,0, 보험금 청구와 관련해서 정보 확인이 필요합니다.
phishing_244, 콜백스미싱형,1, 어떻게 확인하면 되나요?
phishing_244, 콜백스미싱형,0, 보내드린 링크를 통해 앱을 설치하고 본인 인증을 해주시면 됩니다.
phishing_244, 콜백스미싱형,1," 이상한데요, 괜찮은 건가요?"
phishing_244, 콜백스미싱형,0," 네, 이 앱은 보험사에서 공식적으로 사용되는 앱입니다."
phishing_245, 콜백스미싱형,0," 안녕하십니까, OOO님 맞으신가요? 경찰청입니다."
phishing_245, 콜백스미싱형,1," 네, 경찰청에서요?"
phishing_245, 콜백스미싱형,0, 고객님 명의로 범죄에 연루된 사건이 접수되었습니다.
phishing_245, 콜백스미싱형,1, 정말인가요? 어떻게 해야 하나요?
phishing_245, 콜백스미싱형,0, 발송된 링크를 통해 본인 확인 앱을 설치하셔야 합니다.
phishing_245, 콜백스미싱형,1, 이거 사기 아닌가요?
phishing_245, 콜백스미싱형,0, 아닙니다. 반드시 절차를 따라주세요.
phishing_246, 콜백스미싱형,0," 안녕하세요, OOO님?"
phishing_246, 콜백스미싱형,1," 네, 누구세요?"
phishing_246, 콜백스미싱형,0, 경찰청에서 연락드렸습니다. 카드 사기 피해가 접수되어 확인이 필요합니다.
phishing_246, 콜백스미싱형,1, 카드를 사용한 적이 없는데요?
phishing_246, 콜백스미싱형,0, 그렇다면 발송된 링크를 클릭하여 본인 인증을 진행해주세요.
phishing_246, 콜백스미싱형,1, 무슨 링크인지 모르겠어요. 경찰청에서 이런 방식으로 연락하나요?
phishing_247, 콜백스미싱형,0," 안녕하세요, OOO님?"
phishing_247, 콜백스미싱형,1," 네, 말씀하세요."
phishing_247, 콜백스미싱형,0, 귀하의 세금 환급이 불발되었습니다. 확인을 위해 전화 주셔서 감사합니다.
phishing_247, 콜백스미싱형,1, 환급이요? 그게 무슨 말인가요?
phishing_247, 콜백스미싱형,0, 세금 환급을 받기 위해서는 문자의 링크를 통해 앱 설치 후 절차를 따라주셔야 합니다.
phishing_247, 콜백스미싱형,1, 그 앱이 안전한 건가요?
phishing_248, 콜백스미싱형,0," 안녕하세요, OOO님?"
phishing_248, 콜백스미싱형,1," 네, 누구시죠?"
phishing_248, 콜백스미싱형,0, 법원입니다. 최근 소송 관련 서류가 문제로 확인이 필요합니다.
phishing_248, 콜백스미싱형,1, 소송이요? 그런 걸 받은 적이 없는데요.
phishing_248, 콜백스미싱형,0, 문자를 통해 보내드린 링크를 클릭하여 자세한 내용을 확인해 주세요.
phishing_248, 콜백스미싱형,1, 잘 모르겠어요. 혹시 의심스러운 건 아닐까요?
phishing_249, 콜백스미싱형,0," 안녕하세요, OOO님?"
phishing_249, 콜백스미싱형,1," 네, 무슨 일이신가요?"
phishing_249, 콜백스미싱형,0, 은행입니다. 귀하의 계좌에서 수상한 거래를 발견했습니다.
phishing_249, 콜백스미싱형,1, 그런 적이 없는데요.
phishing_249, 콜백스미싱형,0, 계좌 보호를 위해 문자로 보내드린 링크를 통해 보안 앱을 설치해 주세요.
phishing_249, 콜백스미싱형,1, 그 앱이 진짜인가요?
phishing_250, 콜백스미싱형,0," 안녕하세요, OOO님?"
phishing_250, 콜백스미싱형,1," 네, 말씀하세요."
phishing_250, 콜백스미싱형,0, 보험회사입니다. 귀하의 보험 청구가 오류로 인해 처리되지 않았습니다.
phishing_250, 콜백스미싱형,1, 무슨 오류인가요?
phishing_250, 콜백스미싱형,0, 오류를 해결하려면 문자의 링크를 클릭하고 앱을 다운로드하여 절차를 따라주세요.
phishing_250, 콜백스미싱형,1, 이게 정말 보험사에서 온 건가요?
phishing_251, 콜백스미싱형,0," 안녕하세요, OOO 씨 맞으신가요?"
phishing_251, 콜백스미싱형,1," 네, 누구세요?"
phishing_251, 콜백스미싱형,0, 저희는 경찰청입니다. 범죄 조사 중 OOO 씨의 계좌가 연루되었다는 보고를 받았습니다.
phishing_251, 콜백스미싱형,1, 제 계좌가요? 그럴 리가 없는데요.
phishing_251, 콜백스미싱형,0, 문제 해결을 위해 전송된 링크로 접속해 확인해 주셔야 합니다.
phishing_251, 콜백스미싱형,1, 그 링크가 안전한 건가요?
phishing_251, 콜백스미싱형,0," 네, 공식 경찰청 웹사이트입니다. 절차를 따르시면 됩니다."
phishing_252, 콜백스미싱형,0," 안녕하세요, OOO 님이신가요?"
phishing_252, 콜백스미싱형,1, 누군데요?
phishing_252, 콜백스미싱형,0, 여기는 국민은행입니다. OOO 님의 계좌에서 의심스러운 활동이 발견되었습니다.
phishing_252, 콜백스미싱형,1, 정말인가요? 어떻게 해야 하죠?
